transaction_id,user_id,amount,merchant,location,timestamp,card_last4
TXN000303,USER04369,9786.14,Luxury Jewelry Co,"Lagos, Nigeria",2024-05-24T08:49:00,8126
TXN000304,USER00364,50.6,Target,"Phoenix, AZ",2024-07-08T16:01:00,0490
TXN000305,USER01215,35067.29,Crypto Exchange,"Mumbai, India",2024-10-05T20:44:00,7831
TXN000306,USER02967,328.68,Starbucks,"Houston, TX",2024-03-19T12:41:00,7018
TXN000307,USER01785,464.44,Target,"San Antonio, TX",2024-02-11T06:37:00,4056
TXN000308,USER04260,120.25,Best Buy,"New York, NY",2024-08-09T12:19:00,2190
TXN000309,USER04565,371.16,Apple Store,"Houston, TX",2024-02-13T09:33:00,1645
TXN000310,USER00302,196.99,Home Depot,"Dallas, TX",2024-01-25T15:52:00,1831
TXN000311,USER02224,38.7,McDonald's,"San Antonio, TX",2024-01-19T06:00:00,6451
TXN000312,USER03772,409.39,Shell Gas,"Los Angeles, CA",2024-01-24T23:20:00,8808
TXN000313,USER03820,134.26,Starbucks,"Dallas, TX",2024-04-01T10:12:00,9196
TXN000314,USER02934,172.71,Target,"San Jose, CA",2024-04-28T14:44:00,5386
TXN000315,USER03921,77.38,Best Buy,"San Jose, CA",2024-08-24T14:18:00,8210
TXN000316,USER00594,239.08,Shell Gas,"San Antonio, TX",2024-07-10T05:06:00,4408
TXN000317,USER04800,2170.68,McDonald's,"Phoenix, AZ",2024-01-24T07:32:00,7721
TXN000318,USER02889,386.97,Apple Store,"Dallas, TX",2024-07-07T14:08:00,2678
TXN000319,USER04506,193.08,Shell Gas,"Los Angeles, CA",2024-05-23T11:21:00,4303
TXN000320,USER00185,315.63,Starbucks,"San Jose, CA",2024-07-19T01:26:00,3425
TXN000321,USER04296,172.37,Costco,"Philadelphia, PA",2024-05-05T00:43:00,9914
TXN000322,USER02646,444.47,Shell Gas,"San Antonio, TX",2024-06-07T13:16:00,3370
TXN000323,USER02590,301.31,Target,"San Jose, CA",2024-08-20T23:47:00,7637
TXN000324,USER00268,15784.88,Casino Vegas,"Dubai, UAE",2024-10-17T11:09:00,6774
TXN000325,USER04545,206.29,Target,"Dallas, TX",2024-10-15T03:09:00,5444
TXN000326,USER03812,48.28,Shell Gas,"Houston, TX",2024-06-04T03:41:00,8180
TXN000327,USER00528,40.93,Starbucks,"Dallas, TX",2024-05-30T22:23:00,5027
TXN000328,USER02118,358.75,Amazon,"Los Angeles, CA",2024-09-23T23:33:00,1712
TXN000329,USER02507,171.37,Best Buy,"Philadelphia, PA",2024-10-11T01:35:00,7645
TXN000330,USER00298,299.19,Amazon,"San Jose, CA",2024-01-22T02:37:00,2156
TXN000331,USER01575,475.81,Apple Store,"Los Angeles, CA",2024-03-10T18:38:00,7412
TXN000332,USER01652,424.47,McDonald's,"Houston, TX",2024-06-23T09:42:00,2616
TXN000333,USER02091,86.8,McDonald's,"Los Angeles, CA",2024-07-04T01:47:00,6629
TXN000334,USER02260,238.69,Target,"Phoenix, AZ",2024-05-02T13:52:00,2481
TXN000335,USER03586,208.22,McDonald's,"Chicago, IL",2024-07-18T08:44:00,4227
TXN000336,USER02682,260.8,Starbucks,"New York, NY",2024-10-01T00:00:00,4271
TXN000337,USER02064,257.2,Best Buy,"Los Angeles, CA",2024-05-12T11:26:00,4736
TXN000338,USER04617,242.39,Shell Gas,"New York, NY",2024-08-07T10:40:00,4924
TXN000339,USER01019,383.75,Amazon,"San Jose, CA",2024-08-19T17:24:00,2892
TXN000340,USER04186,39.79,Best Buy,"San Jose, CA",2024-03-24T12:03:00,5786
TXN000341,USER02992,396.95,Target,"Philadelphia, PA",2024-09-09T04:02:00,3787
TXN000342,USER04769,457.7,Costco,"New York, NY",2024-07-25T13:18:00,7993
TXN000343,USER01372,43568.67,Luxury Jewelry Co,Unknown Location,2024-05-05T18:24:00,2858
TXN000344,USER02744,299.16,Target,"Dallas, TX",2024-04-02T16:33:00,3214
TXN000345,USER04601,1378.64,Amazon,"San Antonio, TX",2024-01-23T07:12:00,5999
TXN000346,USER03576,49.92,Amazon,"Houston, TX",2024-07-16T21:23:00,4639
TXN000347,USER01517,272.84,Best Buy,"New York, NY",2024-02-25T19:10:00,4209
TXN000348,USER02813,183.01,Home Depot,"Dallas, TX",2024-06-09T05:13:00,4959
TXN000349,USER02692,139.7,Shell Gas,"Houston, TX",2024-09-03T01:59:00,7660
TXN000350,USER02292,22980.98,International Wire Transfer,Unknown Location,2024-08-17T02:08:00,8015
TXN000351,USER02899,4136.21,Target,"Dallas, TX",2024-07-08T02:03:00,4741
TXN000352,USER01403,387.68,Best Buy,"San Jose, CA",2024-05-09T16:33:00,5486
TXN000353,USER03839,6.63,Walmart,"Los Angeles, CA",2024-04-01T06:17:00,7887
TXN000354,USER03146,185.39,Home Depot,"San Diego, CA",2024-01-13T11:48:00,5473
TXN000355,USER03789,21719.89,Luxury Jewelry Co,"Dubai, UAE",2024-03-24T04:13:00,1599
TXN000356,USER03222,378.51,Starbucks,"Los Angeles, CA",2024-05-03T19:36:00,9852
TXN000357,USER00194,438.67,Home Depot,"San Antonio, TX",2024-03-22T04:42:00,3628
TXN000358,USER00482,310.85,McDonald's,"Los Angeles, CA",2024-03-25T12:18:00,7884
TXN000359,USER02813,28235.97,High End Electronics,"Mumbai, India",2024-07-10T20:03:00,7035
TXN000360,USER04332,132.86,Target,"San Diego, CA",2024-05-10T03:11:00,2376
TXN000361,USER01245,109.77,Shell Gas,"Chicago, IL",2024-07-14T07:45:00,5343
TXN000362,USER00642,472.83,Home Depot,"Phoenix, AZ",2024-04-30T04:12:00,3068
TXN000363,USER01919,316.14,Amazon,"Dallas, TX",2024-01-24T10:01:00,5003
TXN000364,USER04475,33.01,Best Buy,"Chicago, IL",2024-07-19T12:40:00,6804
TXN000365,USER01388,5070.13,Luxury Jewelry Co,"Mumbai, India",2024-01-16T04:52:00,4203
TXN000366,USER00733,50.89,Home Depot,"San Diego, CA",2024-09-22T17:48:00,6355
TXN000367,USER01938,310.03,McDonald's,"New York, NY",2024-07-01T07:44:00,7587
TXN000368,USER03268,208.78,Amazon,"Phoenix, AZ",2024-02-14T11:04:00,7246
TXN000369,USER02058,266.2,Target,"New York, NY",2024-01-20T03:10:00,5647
TXN000370,USER02527,317.53,Best Buy,"Dallas, TX",2024-06-28T01:15:00,5769
TXN000371,USER01268,455.6,Starbucks,"Houston, TX",2024-01-16T02:40:00,8954
TXN000372,USER01099,398.99,Best Buy,"New York, NY",2024-09-07T11:39:00,8243
TXN000373,USER02547,427.27,Best Buy,"San Antonio, TX",2024-09-22T05:05:00,9851
TXN000374,USER00680,45.4,McDonald's,"San Antonio, TX",2024-03-13T22:55:00,1136
TXN000375,USER01409,316.88,Home Depot,"Los Angeles, CA",2024-02-21T06:26:00,2677
TXN000376,USER02279,95.68,Shell Gas,"New York, NY",2024-03-29T02:51:00,5880
TXN000377,USER04427,57.99,Amazon,"Dallas, TX",2024-02-24T03:29:00,6694
TXN000378,USER01118,3046.96,Starbucks,"Philadelphia, PA",2024-10-07T03:33:00,5705
TXN000379,USER00545,440.3,Home Depot,"Philadelphia, PA",2024-07-10T14:07:00,4062
TXN000380,USER04224,231.91,Starbucks,"San Jose, CA",2024-06-01T01:17:00,2535
TXN000381,USER03977,57.45,Target,"Los Angeles, CA",2024-05-03T14:48:00,3040
TXN000382,USER03496,318.56,Shell Gas,"San Jose, CA",2024-03-16T15:22:00,6517
TXN000383,USER03610,471.57,Walmart,"San Diego, CA",2024-03-03T21:32:00,9655
TXN000384,USER02434,291.74,Shell Gas,"Dallas, TX",2024-09-30T09:05:00,3234
TXN000385,USER04639,48.24,Walmart,"Houston, TX",2024-05-15T03:33:00,9864
TXN000386,USER02703,197.49,McDonald's,"New York, NY",2024-04-27T11:51:00,2831
TXN000387,USER00884,25161.72,High End Electronics,"Lagos, Nigeria",2024-03-13T02:19:00,6765
TXN000388,USER02765,486.02,Shell Gas,"San Antonio, TX",2024-04-26T04:00:00,4300
TXN000389,USER01649,363.14,McDonald's,"Chicago, IL",2024-10-03T11:06:00,7984
TXN000390,USER04128,387.81,Shell Gas,"Chicago, IL",2024-04-29T05:47:00,4478
TXN000391,USER02171,161.43,Apple Store,"Houston, TX",2024-10-25T12:33:00,5637
TXN000392,USER04890,330.07,Amazon,"San Jose, CA",2024-08-08T19:06:00,8458
TXN000393,USER01423,72.88,Walmart,"San Jose, CA",2024-09-16T00:16:00,1785
TXN000394,USER03782,487.93,Best Buy,"San Diego, CA",2024-07-17T10:08:00,0973
TXN000395,USER01286,10.97,Amazon,"Chicago, IL",2024-10-07T11:28:00,9674
TXN000396,USER00192,406.63,Amazon,"Phoenix, AZ",2024-05-03T08:17:00,1847
TXN000397,USER02775,276.78,Apple Store,"San Jose, CA",2024-01-19T08:50:00,7288
TXN000398,USER04287,46555.39,International Wire Transfer,"Mumbai, India",2024-02-26T09:36:00,7161
TXN000399,USER01498,348.37,Starbucks,"San Jose, CA",2024-02-17T23:44:00,5311
TXN000400,USER00717,199.63,Shell Gas,"Philadelphia, PA",2024-08-30T11:38:00,3411
TXN000401,USER04875,179.11,Starbucks,"San Antonio, TX",2024-09-26T16:43:00,9837
TXN000402,USER04000,84.62,Apple Store,"Dallas, TX",2024-02-02T11:02:00,0873
TXN000403,USER01237,1324.82,Amazon,"San Jose, CA",2024-02-24T11:08:00,4419
TXN000404,USER01731,349.21,Starbucks,"Los Angeles, CA",2024-01-01T03:15:00,5046
TXN000405,USER04347,320.14,Shell Gas,"Houston, TX",2024-06-14T02:09:00,3195
TXN000406,USER04397,102.91,Starbucks,"San Jose, CA",2024-05-06T15:50:00,2494
TXN000407,USER01257,158.47,Best Buy,"Los Angeles, CA",2024-01-15T03:27:00,8354
TXN000408,USER00489,121.99,Costco,"Philadelphia, PA",2024-10-20T09:20:00,8690
TXN000409,USER00621,319.06,Best Buy,"Los Angeles, CA",2024-08-31T14:00:00,0280
TXN000410,USER03250,237.25,Apple Store,"Chicago, IL",2024-09-22T15:40:00,2401
TXN000411,USER00029,350.45,Best Buy,"San Antonio, TX",2024-03-25T08:20:00,0746
TXN000412,USER00124,193.16,Apple Store,"Chicago, IL",2024-08-03T00:10:00,4584
TXN000413,USER04162,24.06,Amazon,"Dallas, TX",2024-04-26T19:29:00,1032
TXN000414,USER03665,299.83,Walmart,"Dallas, TX",2024-01-12T04:08:00,1588
TXN000415,USER01495,96.39,Walmart,"Phoenix, AZ",2024-10-27T01:36:00,5122
TXN000416,USER02831,242.97,Shell Gas,"Los Angeles, CA",2024-02-29T23:36:00,2653
TXN000417,USER03527,390.62,Costco,"San Jose, CA",2024-01-24T17:22:00,3835
TXN000418,USER04257,190.12,Target,"San Diego, CA",2024-07-26T18:55:00,7575
TXN000419,USER01876,291.15,Apple Store,"San Antonio, TX",2024-02-20T22:51:00,7989
TXN000420,USER01457,481.62,McDonald's,"New York, NY",2024-06-19T18:45:00,6399
TXN000421,USER03309,99.36,Best Buy,"San Antonio, TX",2024-02-24T01:15:00,9597
TXN000422,USER00616,189.5,Starbucks,"Philadelphia, PA",2024-08-25T10:46:00,5419
TXN000423,USER00668,239.43,Starbucks,"San Jose, CA",2024-03-15T07:20:00,0600
TXN000424,USER02576,96.34,Target,"Houston, TX",2024-08-01T23:32:00,2888
TXN000425,USER01101,342.85,Amazon,"New York, NY",2024-07-13T12:27:00,5315
TXN000426,USER00569,44.48,Amazon,"San Antonio, TX",2024-02-01T06:06:00,8407
TXN000427,USER01877,297.48,Apple Store,"Dallas, TX",2024-07-15T22:51:00,4071
TXN000428,USER03547,21.92,Target,"Los Angeles, CA",2024-07-24T05:38:00,4317
TXN000429,USER00836,273.73,Amazon,"Los Angeles, CA",2024-09-07T18:53:00,0382
TXN000430,USER04866,17.89,Amazon,"Dallas, TX",2024-10-07T17:19:00,6779
TXN000431,USER02005,94.9,Home Depot,"Philadelphia, PA",2024-02-05T13:08:00,0689
TXN000432,USER02984,446.97,Target,"Chicago, IL",2024-05-10T03:41:00,6599
TXN000433,USER01200,147.12,Target,"New York, NY",2024-08-17T20:37:00,8121
TXN000434,USER02793,147.59,Home Depot,"Houston, TX",2024-05-23T07:26:00,1668
TXN000435,USER00282,224.45,McDonald's,"San Antonio, TX",2024-09-30T02:07:00,6164
TXN000436,USER01097,23.45,Target,"Phoenix, AZ",2024-07-06T11:35:00,8126
TXN000437,USER02343,6255.89,Crypto Exchange,"Shanghai, China",2024-07-05T02:13:00,9834
TXN000438,USER00963,351.31,Target,"Dallas, TX",2024-05-02T03:38:00,5587
TXN000439,USER04456,65.67,Best Buy,"Los Angeles, CA",2024-06-04T15:23:00,2756
TXN000440,USER03483,195.4,Starbucks,"San Diego, CA",2024-07-18T06:58:00,5435
TXN000441,USER04337,465.21,Walmart,"San Jose, CA",2024-08-17T22:30:00,0956
TXN000442,USER00636,462.62,McDonald's,"Chicago, IL",2024-10-24T16:00:00,8046
TXN000443,USER02130,29.62,Home Depot,"San Jose, CA",2024-07-20T07:15:00,6687
TXN000444,USER03303,175.16,Walmart,"Chicago, IL",2024-05-23T00:36:00,5448
TXN000445,USER02312,354.29,Amazon,"Los Angeles, CA",2024-01-14T07:50:00,5518
TXN000446,USER04215,460.91,Target,"San Jose, CA",2024-02-18T00:29:00,4818
TXN000447,USER02033,21.43,Walmart,"Houston, TX",2024-08-22T18:15:00,8879
TXN000448,USER03882,34690.5,Casino Vegas,"Dubai, UAE",2024-10-22T14:14:00,9691
TXN000449,USER00812,335.42,Apple Store,"San Diego, CA",2024-05-31T03:20:00,8189
TXN000450,USER01327,375.52,Home Depot,"Houston, TX",2024-02-06T09:38:00,2249
TXN000451,USER01522,47.82,Walmart,"Chicago, IL",2024-02-20T14:32:00,6090
TXN000452,USER02256,44.53,Costco,"Dallas, TX",2024-05-08T18:04:00,2542
TXN000453,USER03739,437.24,Shell Gas,"New York, NY",2024-09-03T05:01:00,7293
TXN000454,USER00008,435.78,Costco,"San Diego, CA",2024-07-09T03:42:00,9317
TXN000455,USER01764,130.52,Starbucks,"San Antonio, TX",2024-02-23T15:51:00,6822
TXN000456,USER03172,180.5,Target,"Chicago, IL",2024-06-26T01:53:00,2555
TXN000457,USER01480,460.76,Walmart,"San Antonio, TX",2024-05-17T15:58:00,3244
TXN000458,USER01673,178.66,Costco,"San Diego, CA",2024-05-11T00:53:00,4551
TXN000459,USER04416,290.44,Apple Store,"Chicago, IL",2024-03-14T11:50:00,3469
TXN000460,USER01574,21.07,McDonald's,"San Jose, CA",2024-07-30T09:23:00,0972
TXN000461,USER02555,97.22,Walmart,"San Diego, CA",2024-07-06T22:03:00,7777
TXN000462,USER01795,418.34,Shell Gas,"Houston, TX",2024-06-13T14:53:00,8750
TXN000463,USER00124,324.7,Target,"Phoenix, AZ",2024-04-05T16:47:00,6829
TXN000464,USER01301,6751.04,Crypto Exchange,"Lagos, Nigeria",2024-02-16T23:22:00,1721
TXN000465,USER03351,265.14,Home Depot,"Houston, TX",2024-09-11T02:09:00,2674
TXN000466,USER03366,191.89,Costco,"San Antonio, TX",2024-03-27T22:13:00,3718
TXN000467,USER04680,182.13,Amazon,"Philadelphia, PA",2024-10-07T21:09:00,6296
TXN000468,USER03381,7939.03,Casino Vegas,"Dubai, UAE",2024-09-27T09:57:00,6006
TXN000469,USER04052,3487.49,Target,"Dallas, TX",2024-04-04T13:06:00,9999
TXN000470,USER04465,345.58,Target,"Phoenix, AZ",2024-07-15T10:08:00,4327
TXN000471,USER04937,437.73,Apple Store,"Dallas, TX",2024-02-06T15:13:00,1460
TXN000472,USER01643,197.12,Costco,"Philadelphia, PA",2024-05-09T01:15:00,8620
TXN000473,USER00638,192.32,Costco,"San Antonio, TX",2024-04-03T02:13:00,4761
TXN000474,USER02010,483.11,Target,"New York, NY",2024-07-05T02:17:00,6290
TXN000475,USER02968,233.71,Apple Store,"Los Angeles, CA",2024-06-17T03:50:00,2760
TXN000476,USER01622,69.35,Walmart,"Houston, TX",2024-09-09T04:39:00,0511
TXN000477,USER01081,177.95,Home Depot,"San Antonio, TX",2024-08-16T07:47:00,8629
TXN000478,USER02002,382.31,Walmart,"Chicago, IL",2024-09-20T09:49:00,4880
TXN000479,USER04682,323.34,Starbucks,"Dallas, TX",2024-08-16T14:18:00,1126
TXN000480,USER03456,220.04,Best Buy,"San Antonio, TX",2024-01-23T04:31:00,3168
TXN000481,USER04175,492.36,Amazon,"Philadelphia, PA",2024-09-01T02:28:00,5228
TXN000482,USER00116,17.91,Starbucks,"San Jose, CA",2024-05-10T00:07:00,5806
TXN000483,USER03332,401.05,Shell Gas,"San Diego, CA",2024-02-29T05:16:00,2595
TXN000484,USER00663,109.99,Best Buy,"Houston, TX",2024-04-26T16:44:00,0809
TXN000485,USER00522,150.14,Shell Gas,"Phoenix, AZ",2024-10-11T05:08:00,8771
TXN000486,USER01333,64.5,Shell Gas,"Phoenix, AZ",2024-02-02T19:04:00,7845
TXN000487,USER04194,257.32,Costco,"New York, NY",2024-07-09T20:08:00,1001
TXN000488,USER01050,247.06,Amazon,"Philadelphia, PA",2024-09-30T18:17:00,4316
TXN000489,USER04342,474.19,Starbucks,"Los Angeles, CA",2024-09-23T17:04:00,5139
TXN000490,USER00631,15.16,Costco,"Chicago, IL",2024-08-14T12:56:00,3402
TXN000491,USER02904,141.56,Starbucks,"Philadelphia, PA",2024-09-27T07:06:00,3162
TXN000492,USER00094,57.95,Home Depot,"San Jose, CA",2024-10-08T13:07:00,4711
TXN000493,USER00990,216.18,Starbucks,"Houston, TX",2024-07-17T17:27:00,2402
TXN000494,USER03146,473.46,Amazon,"San Jose, CA",2024-05-22T07:23:00,2389
TXN000495,USER03110,68.21,Target,"San Diego, CA",2024-06-27T18:39:00,6361
TXN000496,USER04882,483.36,Apple Store,"San Diego, CA",2024-07-19T06:01:00,3854
TXN000497,USER03137,265.23,Walmart,"San Diego, CA",2024-02-26T23:05:00,1413
TXN000498,USER01668,299.21,Target,"Chicago, IL",2024-08-10T04:25:00,7831
TXN000499,USER01094,252.4,Shell Gas,"Philadelphia, PA",2024-09-03T06:13:00,1238
TXN000500,USER02001,415.82,Costco,"San Jose, CA",2024-07-08T01:46:00,4837
TXN000501,USER02205,97.62,Shell Gas,"Los Angeles, CA",2024-01-08T05:27:00,3096
TXN000502,USER02285,190.66,Home Depot,"Phoenix, AZ",2024-06-09T05:32:00,9690
TXN000503,USER01604,281.38,Starbucks,"Houston, TX",2024-09-07T12:07:00,9659
TXN000504,USER04866,20.27,Apple Store,"San Antonio, TX",2024-05-11T20:24:00,1330
TXN000505,USER02308,10673.16,High End Electronics,"Mumbai, India",2024-03-19T15:55:00,2411
TXN000506,USER02858,113.29,Best Buy,"San Diego, CA",2024-06-23T14:57:00,3884
TXN000507,USER03595,334.56,Amazon,"Chicago, IL",2024-08-19T14:23:00,7673
TXN000508,USER03590,152.04,Amazon,"Houston, TX",2024-03-03T09:05:00,6120
TXN000509,USER01827,33.88,Shell Gas,"New York, NY",2024-04-30T17:08:00,2796
TXN000510,USER02337,180.48,McDonald's,"Houston, TX",2024-03-13T00:55:00,4955
TXN000511,USER02714,25.44,Home Depot,"Houston, TX",2024-06-16T15:38:00,9337
TXN000512,USER01782,387.89,Best Buy,"New York, NY",2024-08-05T15:51:00,5876
TXN000513,USER04380,482.27,Shell Gas,"Phoenix, AZ",2024-07-03T06:29:00,9507
TXN000514,USER00133,202.67,Starbucks,"San Antonio, TX",2024-07-31T18:10:00,5707
TXN000515,USER04398,207.53,Home Depot,"Houston, TX",2024-03-26T06:36:00,4083
TXN000516,USER01710,400.37,Starbucks,"Dallas, TX",2024-01-18T01:04:00,9891
TXN000517,USER00909,339.17,Best Buy,"San Antonio, TX",2024-08-28T15:42:00,2367
TXN000518,USER01709,267.63,McDonald's,"Philadelphia, PA",2024-05-26T18:38:00,7574
TXN000519,USER04113,430.76,Shell Gas,"Philadelphia, PA",2024-03-27T18:17:00,4987
TXN000520,USER02203,475.99,Home Depot,"Dallas, TX",2024-10-16T04:42:00,5441
TXN000521,USER01695,87.94,Walmart,"Los Angeles, CA",2024-07-08T00:38:00,5759
TXN000522,USER00385,60.49,McDonald's,"San Diego, CA",2024-09-26T13:35:00,4101
TXN000523,USER02235,422.58,Target,"Philadelphia, PA",2024-05-23T17:43:00,1924
TXN000524,USER04095,313.6,Best Buy,"Los Angeles, CA",2024-02-04T08:36:00,6068
TXN000525,USER04659,9949.21,Shell Gas,"Dallas, TX",2024-04-14T09:34:00,4115
TXN000526,USER03104,328.5,Home Depot,"New York, NY",2024-04-12T18:00:00,6494
TXN000527,USER03180,404.32,Starbucks,"Chicago, IL",2024-10-05T19:28:00,2894
TXN000528,USER02955,146.17,Apple Store,"San Diego, CA",2024-07-10T18:15:00,3496
TXN000529,USER03887,12.58,Apple Store,"Houston, TX",2024-02-24T10:48:00,7895
TXN000530,USER00200,278.05,Target,"Philadelphia, PA",2024-07-27T17:46:00,4177
TXN000531,USER03252,202.79,Starbucks,"San Antonio, TX",2024-05-26T06:46:00,0644
TXN000532,USER01165,14.18,Costco,"New York, NY",2024-06-17T20:34:00,7335
TXN000533,USER03457,450.87,Amazon,"Philadelphia, PA",2024-09-01T02:40:00,8900
TXN000534,USER02206,150.71,McDonald's,"Dallas, TX",2024-06-30T19:34:00,9930
TXN000535,USER02532,394.88,Amazon,"Houston, TX",2024-04-29T09:07:00,1122
TXN000536,USER02899,219.89,Amazon,"Chicago, IL",2024-09-19T02:59:00,1210
TXN000537,USER03715,432.15,Walmart,"San Antonio, TX",2024-06-26T22:09:00,4775
TXN000538,USER01834,320.65,Home Depot,"San Diego, CA",2024-03-11T01:24:00,5406
TXN000539,USER00401,244.16,Shell Gas,"San Jose, CA",2024-07-21T04:33:00,4102
TXN000540,USER02802,254.39,Starbucks,"Los Angeles, CA",2024-04-28T03:03:00,3964
TXN000541,USER02804,331.95,Target,"Los Angeles, CA",2024-02-25T04:01:00,5640
TXN000542,USER03126,342.23,Home Depot,"San Jose, CA",2024-08-15T16:54:00,4987
TXN000543,USER01660,104.8,Target,"Chicago, IL",2024-07-13T13:11:00,6931
TXN000544,USER02586,119.69,McDonald's,"Houston, TX",2024-08-25T00:09:00,0362
TXN000545,USER02752,478.3,Starbucks,"New York, NY",2024-06-19T18:33:00,2361
TXN000546,USER00325,386.41,McDonald's,"Phoenix, AZ",2024-09-18T02:56:00,9397
TXN000547,USER04478,5464.85,Casino Vegas,"San Jose, CA",2024-06-27T13:06:00,5807
TXN000548,USER03410,386.4,Best Buy,"Houston, TX",2024-09-23T05:20:00,8276
TXN000549,USER03318,333.34,Starbucks,"Phoenix, AZ",2024-02-16T08:17:00,4136
TXN000550,USER04536,33132.83,Crypto Exchange,Unknown Location,2024-10-19T17:12:00,7203
TXN000551,USER03169,298.42,Shell Gas,"San Antonio, TX",2024-09-11T20:49:00,0282
TXN000552,USER04699,34.28,Amazon,"Chicago, IL",2024-02-16T16:46:00,6387
TXN000553,USER03373,369.09,Amazon,"San Jose, CA",2024-03-23T05:14:00,0933
TXN000554,USER01930,457.64,Apple Store,"Dallas, TX",2024-06-26T05:08:00,1192
TXN000555,USER03484,115.79,Target,"Los Angeles, CA",2024-01-04T07:21:00,0400
TXN000556,USER02432,216.81,Costco,"Houston, TX",2024-03-07T06:52:00,8064
TXN000557,USER01774,10.6,Shell Gas,"Houston, TX",2024-05-24T03:49:00,1668
TXN000558,USER02603,214.29,Shell Gas,"San Jose, CA",2024-03-16T13:38:00,2244
TXN000559,USER03128,398.08,Costco,"San Jose, CA",2024-03-23T08:00:00,6599
TXN000560,USER04624,259.97,McDonald's,"San Jose, CA",2024-04-28T03:05:00,2933
TXN000561,USER00040,201.77,Home Depot,"Phoenix, AZ",2024-05-07T11:56:00,7468
TXN000562,USER00409,494.42,Home Depot,"San Diego, CA",2024-02-19T03:01:00,3766
TXN000563,USER02268,223.01,Shell Gas,"San Jose, CA",2024-04-27T04:04:00,6602
TXN000564,USER03417,423.86,Home Depot,"Dallas, TX",2024-05-26T15:55:00,0057
TXN000565,USER04361,126.04,Walmart,"Houston, TX",2024-04-20T07:05:00,4310
TXN000566,USER03278,253.01,Target,"Philadelphia, PA",2024-10-03T17:20:00,3674
TXN000567,USER02063,296.73,McDonald's,"San Antonio, TX",2024-02-14T18:38:00,6847
TXN000568,USER02602,212.41,Amazon,"New York, NY",2024-01-22T18:33:00,2729
TXN000569,USER01913,345.02,Starbucks,"Los Angeles, CA",2024-10-24T12:39:00,4959
TXN000570,USER03717,272.42,Walmart,"Chicago, IL",2024-01-09T00:37:00,7645
TXN000571,USER02580,335.01,Shell Gas,"New York, NY",2024-02-03T06:52:00,6426
TXN000572,USER00804,201.75,McDonald's,"Houston, TX",2024-05-02T23:05:00,4564
TXN000573,USER03062,102.5,Target,"Philadelphia, PA",2024-07-09T14:05:00,0366
TXN000574,USER01529,184.53,McDonald's,"San Antonio, TX",2024-07-27T06:01:00,8738
